Source,Target,CN,WCN,AA,PA,Jaccard,Embedding_Cosine,Embedding_L2,Original_Score,Bio_Bonus,Common_Neighbors_Original,Weighted_Common_Neighbors_Original,Bridge_Nodes,Match,RF_Prob,GB_Prob,LR_Prob,ML_Score,Original_Score_Norm,ML_Score_Norm,Final_AI_Score
toxin content,sxtg,20,176.0,4.617014379357282,5661,0.14184397163120568,0.12800444662570953,2.200056552886963,224.37655863077825,39,20,176.0,alexandrium;alexandrium minutum;biosynthesis;cellular toxin;dinoflagellates;gene expression;genus alexandrium;gymnodinium;gymnodinium catenatum;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;phosphorus;phylogeny;producing dinoflagellates;saxitoxin;saxitoxin biosynthesis;sxta;toxin production;toxin synthesis,0,0.73,0.9065224404539021,0.9846730323767592,0.843728523464627,0.5054596354333453,0.8452261738897607,0.6583545777387323
alexandrium tamarense,alexandrium ostenfeldii,22,163.0,5.320153268012743,4290,0.1746031746031746,0.19567745923995972,2.252600908279419,185.81897219468576,20,22,163.0,alexandrium;alexandrium minutum;alexandrium spp;dinoflagellates;genus alexandrium;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;phylogenetic analysis;phylogeny;producing dinoflagellates;salinity;saxitoxin;strains of alexandrium;temperature;toxic alexandrium;toxic algae;toxic species;toxin content;toxin production;toxin profile;toxin-producing,0,0.9866666666666667,0.9862281501757804,0.9979745483490036,0.9875781965894572,0.38711931397589683,0.9897285473431234,0.6582934689911488
toxin profile,sxtg,20,162.0,4.652013107135867,6681,0.12345679012345678,0.15073880553245544,2.0063257217407227,197.0375299665889,31,19,159.0,alexandrium;alexandrium minutum;cellular toxin;dinoflagellates;evolution;genus alexandrium;gymnodinium;gymnodinium catenatum;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;phosphorus;phylogeny;producing dinoflagellate;producing dinoflagellates;saxitoxin;sxta;toxic species;toxin production,1,0.8966666666666666,0.9645132343760215,0.9967176952939967,0.9405950533840771,0.4215511302727085,0.9425322238618381,0.6559926223878169
saxitoxin biosynthesis,sxta and sxtg,22,114.0,5.367670458756088,2010,0.29333333333333333,0.36378803849220276,1.9618639945983887,181.03802459993148,30,22,114.0,alexandrium;alexandrium minutum;biosynthesis;biosynthesis gene;cyanobacteria;dinoflagellates;gene expression;genes involved;homologs;involved in stx;paralytic shellfish poisoning;paralytic shellfish toxins;phosphorus;producing dinoflagellates;saxitoxin;stx-producing;sxt genes;sxta;sxtg;toxic species;toxin production;toxin synthesis,1,0.9966666666666667,0.9933882260505853,0.9994813900857094,0.9953089187005303,0.3724457068461511,0.997494346661896,0.6537175947632363
toxin composition,cyanobacteria,21,204.0,4.932823027427965,7743,0.13636363636363635,0.15030238032341003,2.2328882217407227,191.2157305378172,18,19,199.0,alexandrium;alexandrium catenella;alexandrium fundyense;alexandrium spp;alexandrium tamarense;biosynthesis;dinoflagellates;genus alexandrium;gymnodinium;gymnodinium catenatum;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;saxitoxin;saxitoxin-producing dinoflagellates;toxic dinoflagellate;toxin analogues;toxin production,0,0.92,0.955304684249745,0.9956846237913527,0.9452208045040078,0.40368295750718686,0.9471789637626961,0.648256160322166
producing dinoflagellates,toxic species,25,125.0,5.8908061369291564,3128,0.2808988764044944,0.22979943454265594,2.266897678375244,178.3985412509907,22,25,125.0,alexandrium;alexandrium minutum;alexandrium ostenfeldii;alexandrium tamarense;biosynthesis;cyanobacteria;dinoflagellates;genes involved;gymnodinium;gymnodinium catenatum;homologs;involved in stx;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellate;saxitoxin;saxitoxin biosynthesis;strains of alexandrium;sxt genes;sxta;sxta and sxtg;sxtb;sxtg;toxin production;toxin profile,0,0.98,0.9862281501757804,0.9980900423671548,0.9849230793246057,0.3643446471879447,0.9870613828078582,0.6445671782169058
temperature,cyanobacteria,21,235.0,4.879270316673287,6786,0.14685314685314685,0.08769778162240982,2.338731050491333,214.4182668065864,20,20,232.0,alexandrium;alexandrium catenella;alexandrium fundyense;alexandrium minutum;alexandrium spp;alexandrium tamarense;biosynthesis;dinoflagellates;environmental conditions;genus alexandrium;gymnodinium;gymnodinium catenatum;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;pyrodinium;saxitoxin;saxitoxin biosynthesis;toxic dinoflagellate;toxin production,1,0.7966666666666666,0.8492653924722448,0.9790188926295851,0.8412012521657476,0.4748958070257969,0.8426874354059289,0.6404020397968564
genus alexandrium,phosphorus,22,156.0,4.937109150848541,3672,0.21782178217821782,0.11953509598970413,2.234140634536743,199.23585213309627,31,21,154.0,alexandrium;alexandrium fundyense;alexandrium minutum;alexandrium spp;alexandrium tamarense;biosynthesis;dinoflagellates;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellate;producing dinoflagellates;saxitoxin;saxitoxin biosynthesis;sxta;sxtg;temperature;toxin composition;toxin content;toxin production;toxin profile,0,0.8533333333333334,0.9196633360987737,0.9614417375042499,0.8973091751331452,0.4282981851559986,0.8990499412233155,0.6401364753862913
saxitoxin biosynthesis,toxic dinoflagellate,19,201.0,4.395687779992234,3551,0.18811881188118812,0.19462266564369202,2.078582286834717,205.89585126802203,28,18,195.0,alexandrium;alexandrium catenella;alexandrium minutum;alexandrium tamarense;cyanobacteria;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;paralytic shellfish toxins;pyrodinium;pyrodinium bahamense;saxitoxin;stx-producing;sxt gene;sxta;temperature;toxin content;toxin production,1,0.8,0.908720801914812,0.9739698091163875,0.8717573818690448,0.4487389469199581,0.8733822098170158,0.6398284152236341
genes involved,toxin synthesis,26,112.0,6.738633329058,1485,0.5,0.4591171145439148,1.9705997705459595,171.97813679332322,20,26,112.0,alexandrium;alexandrium catenella;alexandrium fundyense;alexandrium pacificum;alexandrium tamarense;biosynthesis;candidate genes;cyanobacteria;cyanobacteria and dinoflagellates;dinoflagellates;homologs;involved in toxin;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;saxitoxin biosynthesis;stx synthesis;stx-producing;sxt genes;sxta;sxta and sxtg;sxtb;sxtg;toxic cyanobacteria;toxin production,0,1.0,0.9955835171745849,0.9999829818375698,0.9977900567710496,0.34463924553718195,0.9999867425934766,0.6395456192125146
alexandrium tamarense,pyrodinium,20,129.0,4.640058342527191,4070,0.15748031496062992,0.1744741052389145,2.308891534805298,182.7477988411531,30,20,129.0,alexandrium;cyanobacteria;dinoflagellates;genus alexandrium;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;salinity;saxitoxin;saxitoxin biosynthesis;species of alexandrium;starting gene;stx-producing;sxta;temperature;toxic dinoflagellate;toxin content;toxin production,0,0.9333333333333333,0.9620858570270492,0.9818100621033007,0.9525572680571881,0.3776933183288146,0.9545487156235062,0.6372782471114259
gymnodinium catenatum,salinity,20,177.0,4.548602574333085,4312,0.1724137931034483,0.20502766966819763,2.035134792327881,174.4857613458704,14,20,177.0,alexandrium;alexandrium catenella;alexandrium minutum;alexandrium tamarense;dinoflagellates;genus alexandrium;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxin profiles;paralytic shellfish toxins;pyrodinium;pyrodinium bahamense;saxitoxin;shellfish toxin profiles;sulfocarbamoyl toxin;temperature;toxin composition;toxin content;toxin production;toxin profile,0,0.9666666666666667,0.9875782464577378,0.9866922647131651,0.9791250163668521,0.35233560630745153,0.9812370118473461,0.6353412388004042
alexandrium tamarense,sxta and sxtg,23,93.0,5.672366451320134,3300,0.19658119658119658,0.26999425888061523,2.107024908065796,169.69162575789952,28,23,93.0,alexandrium;alexandrium minutum;biosynthesis;cellular toxin;cyanobacteria;cyanobacteria and dinoflagellates;dinoflagellates;genes involved;homologs;involved in stx;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;phosphorus;producing dinoflagellates;saxitoxin;stx synthesis;stx-producing;sxta;toxic cyanobacteria;toxic species;toxin production;toxin synthesis,0,1.0,0.991949695489698,0.9997889116056735,0.9959537389054164,0.337621522801955,0.9981420926597325,0.6348557792379549
alexandrium catenella,sxt genes,15,224.0,3.535369386604887,2795,0.16129032258064516,0.32755205035209656,1.888393521308899,192.6376221951981,18,15,224.0,alexandrium;biosynthesis;cyanobacteria;dinoflagellates;genes involved;genus alexandrium;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;produce saxitoxin;saxitoxin;saxitoxin biosynthesis;stx-producing;sxta;toxin synthesis,1,0.8166666666666667,0.9278479815593855,0.9709894578753652,0.887689603233896,0.40804700441377995,0.8893867216910715,0.6246498771885611
alexandrium minutum,stx-producing,22,104.0,5.033460037860504,2484,0.26506024096385544,0.23186078667640686,2.157500743865967,169.17009142241253,27,22,104.0,alexandrium;alexandrium tamarense;biosynthesis;cyanobacteria;dinoflagellates;evolution;genes involved;genus alexandrium;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;saxitoxin;saxitoxin biosynthesis;strains of alexandrium;sxt gene;sxta;sxta and sxtg;sxtg;toxic dinoflagellate;toxin production,0,0.96,0.9799952453355643,0.9888110620584316,0.9728787288736254,0.3360208380439782,0.974962382587257,0.6235445330884537
cyanobacteria,gene expression,17,178.0,4.058068008435484,2088,0.1827956989247312,0.28658491373062134,2.1315832138061523,175.1290371384269,20,16,176.0,alexandrium;alexandrium catenella;alexandrium minutum;biosynthesis;biosynthesis gene;dinoflagellates;gene cluster;genes involved;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;saxitoxin biosynthesis;sxta;sxta and sxtg;sxtg;toxin production,0,0.9066666666666666,0.9697835191733144,0.973621489280412,0.9449205751813651,0.35430993797894006,0.9468773721861583,0.6209652833721884
gymnodinium,homologs,21,101.0,5.149064191572494,3510,0.19444444444444445,0.2553733289241791,2.2551305294036865,164.07609400418772,26,21,101.0,alexandrium;alexandrium tamarense;biosynthesis;biosynthesis in dinoflagellates;cyanobacteria;dinoflagellates;evolution;genes involved;involved in stx;paralytic shellfish poisoning;producing dinoflagellate;producing dinoflagellates;saxitoxin;saxitoxin biosynthesis;stx-producing;stx-producing dinoflagellates;sxt genes;sxta;sxtg;toxic species;toxin production,1,0.9866666666666667,0.98257184630192,0.998568486527392,0.985809438470366,0.32038642345282387,0.9879517637000227,0.6207908265640634
producing dinoflagellates,alexandrium spp,18,152.0,3.9570064356039447,1768,0.23684210526315788,0.2701587677001953,1.8838772773742676,171.84229483251897,22,18,152.0,alexandrium;alexandrium minutum;alexandrium ostenfeldii;alexandrium tamarense;cyanobacteria;dinoflagellates;genus alexandrium;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;phosphorus;saxitoxin;sxta;toxin composition;toxin content;toxin production;toxin profile;toxin-producing,1,0.9666666666666667,0.9440751528341078,0.9392428048418412,0.9526285235679047,0.34422232158537724,0.9546202944474028,0.6189014093732887
alexandrium fundyense,toxic dinoflagellate,18,188.0,3.8098213601003232,2703,0.20930232558139536,0.19883093237876892,2.2004265785217285,189.51712489047992,22,18,188.0,alexandrium;alexandrium catenella;alexandrium minutum;alexandrium tamarense;cyanobacteria;dinoflagellates;genus alexandrium;gonyautoxins;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta;temperature;toxin composition;toxin content;toxin production;toxin profile,1,0.87,0.942843153900406,0.5977356454549575,0.8791951414956988,0.3984696244924636,0.8808537173698652,0.6155424662872944
phosphorus,salinity,19,152.0,4.4620011164647835,2499,0.2375,0.32220032811164856,1.8874762058258057,159.6327270907726,16,18,150.0,alexandrium;alexandrium minutum;alexandrium tamarense;dinoflagellates;environmental conditions;gonyautoxins;growth and toxin;growth and toxin production;light;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;temperature;toxin composition;toxin content;toxin production;toxin profile,0,0.9933333333333333,0.9833442061428406,0.9947278491327026,0.9884782213180239,0.3067489134972027,0.9906326558240078,0.614496597544265
producing dinoflagellate,genes involved,22,125.0,5.192983958859983,1935,0.3333333333333333,0.31768709421157837,2.156125783920288,160.01299323808445,19,21,123.0,alexandrium;alexandrium catenella;alexandrium fundyense;alexandrium minutum;alexandrium tamarense;biosynthesis;cyanobacteria;dinoflagellate species;dinoflagellates;gymnodinium;gymnodinium catenatum;homologs;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;saxitoxin;saxitoxin biosynthesis;saxitoxin synthesis;sxta;sxtg;toxic species,0,0.9866666666666667,0.9857330776930443,0.9942969893588081,0.9869629044490696,0.3079160202139796,0.9891104633897727,0.6144535196430865
nitrogen,toxin synthesis,18,101.0,4.410982618780522,2409,0.20454545454545456,0.30129796266555786,2.13811993598938,159.69128833735158,28,18,101.0,alexandrium;alexandrium catenella;alexandrium fundyense;alexandrium tamarense;biosynthesis;cyanobacteria;dinoflagellates;increased toxin;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;saxitoxin;sxta;sxta and sxtg;sxtg;toxicity of alexandrium;toxin content;toxin production,0,0.9866666666666667,0.9846881758298934,0.9950825618645374,0.9865190107680673,0.30692864872924563,0.9886645555953898,0.6137098068190106
toxin profile,pyrodinium,18,129.0,4.086860339466077,4847,0.12,0.16612505912780762,2.227235794067383,179.11725465641166,31,18,129.0,alexandrium;dinoflagellates;evolution;genus alexandrium;gymnodinium;gymnodinium catenatum;light;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;salinity;saxitoxin;species of alexandrium;sxta;temperature;toxic dinoflagellate;toxin content;toxin production,0,0.91,0.906468102114331,0.9629867692869303,0.9135327279858587,0.3665505107622704,0.9153471064662896,0.6135089788290791
alexandrium tamarense,dcstx,24,139.0,5.745051543840186,5280,0.1791044776119403,0.22406460344791412,2.1487691402435303,159.53168657496505,12,23,137.0,alexandrium;alexandrium catenella;dinoflagellates;fed with the toxic;gonyautoxins;growth and toxin;gymnodinium;gymnodinium catenatum;neosaxitoxin;neostx;paralytic shellfish poisoning;paralytic shellfish toxins;presence of c3;producing dinoflagellate;saxitoxin;sulfocarbamoyl toxin;sulfocarbamoyl toxins;temperature;toxic dinoflagellate;toxic species;toxin composition;toxin content;toxin profile,0,0.9766666666666667,0.9889173089298151,0.9996026975109933,0.9850855908826737,0.3064388015782238,0.9872246317422791,0.6127924251520487
gymnodinium catenatum,alexandrium ostenfeldii,19,169.0,4.441992491835196,3432,0.17757009345794392,0.25126200914382935,2.1518688201904297,166.01761256752803,13,19,169.0,alexandrium;alexandrium minutum;dinoflagellates;genus alexandrium;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;paralytic toxin;poisoning toxins;producing dinoflagellates;saxitoxin;shellfish poisoning toxins;strains of alexandrium;temperature;toxic profiles;toxic species;toxin content;toxin production;toxin profile,1,0.9833333333333333,0.9277544754965633,0.9852181937931995,0.9557323904609348,0.32634530086549896,0.9577382447574946,0.610472125616897
producing dinoflagellates,cellular toxin,19,116.0,4.2164442710237,2176,0.2345679012345679,0.2571023106575012,2.048518180847168,172.6600116762294,30,19,116.0,alexandrium;alexandrium minutum;alexandrium tamarense;biosynthesis;dinoflagellates;gonyautoxins;nitrogen;nutrient limitation;paralytic shellfish poisoning;paralytic shellfish toxins;phosphorus;saxitoxin;sxta;sxta and sxtg;sxtg;toxin composition;toxin content;toxin production;toxin profile,0,0.9533333333333334,0.9063113014051999,0.9531399424857017,0.9298029782845034,0.34673204491326903,0.9316911810391544,0.6099636561699175
alexandrium fundyense,cellular toxin,18,127.0,3.8976264502088283,1632,0.27692307692307694,0.2644405961036682,2.158099412918091,175.06938586529486,30,18,127.0,alexandrium;alexandrium minutum;alexandrium tamarense;biosynthesis;dinoflagellates;gonyautoxins;nitrogen;nutrient limitation;paralytic shellfish poisoning;paralytic shellfish toxins;phosphorus;saxitoxin;sxta;temperature;toxin composition;toxin content;toxin production;toxin profile,1,0.94,0.9366538083874291,0.7627659622254235,0.9206035004162568,0.35412685725500803,0.9224499616632874,0.6098722542387338
