Global_AI_Rank,Source,Source_Type,Target,Target_Type,Hypothesis_Class,AI_Score,Final_AI_Rank_Score,ML_Probability,Node2Vec_Integrated_Score,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Embedding_Bridge_Max_Similarity,Embedding_Coverage,Structural_Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Validation_Status,Candidate_Status,Bridge_Nodes,Bridge_Types,Interpretation,Training_Graph,Source_Normalized,Target_Normalized,Pair_Key,Search_Text
90,toxin_production,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,0.460893011390089,0.460893011390089,0.6429178830778828,0.1878557038583983,0.2060545777103815,0.4651046293609283,0.6795571934151936,1,86.6157156218711,10.0,10,6,2.501406198032328,0.1612903225806451,767,59,13,Validated,unvalidated_candidate,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; mass_spectrometry; cyanobacterium; lc_ms; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; CYANO_TAXON; DETECTION_METHOD; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,,dino_pre2016,toxin production,sxtd,sxtd|||toxin production,toxin production sxtd biological process sxt gene gene process association saxitoxin cyanobacteria paralytic shellfish toxins mass spectrometry cyanobacterium lc ms paralytic shellfish poisoning sxta expression dinoflagellates toxin cyano taxon toxin detection method cyano taxon detection method toxin sxt gene biological process dino taxon validated
91,alexandrium_fundyense,DINO_TAXON,cylindrospermopsis,CYANO_TAXON,cross_taxa_association,0.4598000075047315,0.4598000075047315,0.5461586913936467,0.3302619816713587,0.2512283348660173,0.4595083127324519,0.6649947074607494,1,175.0581631799126,39.0,17,7,4.11241492328964,0.2833333333333333,1372,49,28,Unvalidated,unvalidated_candidate,dinoflagellates; paralytic_shellfish_poisoning; saxitoxin; paralytic_shellfish_toxins; toxicity; sxta; cyanobacteria; expression; phylogenetic; biosynthesis; cyanobacterial; dinoflagellate; alexandrium; gymnodinium; saxitoxin_biosynthesis; bloom; hplc,DINO_TAXON; TOXIN; TOXIN; TOXIN; BIOLOGICAL_PROCESS; SXT_GENE; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DETECTION_METHOD,"alexandrium_fundyense and cylindrospermopsis may share STX-related biological context, supported by bridge concepts including dinoflagellates, paralytic_shellfish_poisoning, saxitoxin, paralytic_shellfish_toxins, toxicity.",dino_pre2016,alexandrium fundyense,cylindrospermopsis,alexandrium fundyense|||cylindrospermopsis,alexandrium fundyense cylindrospermopsis dino taxon cyano taxon cross taxa association dinoflagellates paralytic shellfish poisoning saxitoxin paralytic shellfish toxins toxicity sxta cyanobacteria expression phylogenetic biosynthesis cyanobacterial dinoflagellate alexandrium gymnodinium saxitoxin biosynthesis bloom hplc dino taxon toxin toxin toxin biological process sxt gene cyano taxon biological process biological process biological process cyano taxon dino taxon dino taxon dino taxon biological process env factor detection method alexandrium fundyense and cylindrospermopsis may share stx-related biological context supported by bridge concepts including dinoflagellates paralytic shellfish poisoning saxitoxin paralytic shellfish toxins toxicity. unvalidated
92,nitrate,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,0.4535281020894071,0.4535281020894071,0.6442176495480268,0.1674937809014776,0.2368410353177752,0.4825873734933679,0.6440376570567772,1,60.675267464597255,8.0,8,3,1.9074011741590893,0.1860465116279069,518,37,14,Validated,unvalidated_candidate,saxitoxin; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; pyrodinium_bahamense; dinoflagellates,TOXIN; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON,,dino_pre2016,nitrate,sxti,nitrate|||sxti,nitrate sxti env factor sxt gene environment gene regulation saxitoxin cyanobacteria pyrodinium dinoflagellate alexandrium paralytic shellfish poisoning pyrodinium bahamense dinoflagellates toxin cyano taxon dino taxon dino taxon dino taxon toxin dino taxon dino taxon validated
93,toxicity,BIOLOGICAL_PROCESS,sxti,SXT_GENE,gene_process_association,0.4517643294858816,0.4517643294858816,0.582524257795559,0.2556244370213654,0.3668471785633858,0.5367117857926924,0.7765837340823588,1,103.96173872213576,14.0,14,5,3.451457596361987,0.2058823529411764,952,68,14,Validated,unvalidated_candidate,saxitoxin; cyanobacterial; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; phylogeny; phylogenetic; pyrodinium_bahamense; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,toxicity,sxti,sxti|||toxicity,toxicity sxti biological process sxt gene gene process association saxitoxin cyanobacterial cyanobacteria pyrodinium dinoflagellate alexandrium saxitoxin biosynthesis paralytic shellfish poisoning sxta phylogeny phylogenetic pyrodinium bahamense dinoflagellates biosynthesis toxin cyano taxon cyano taxon dino taxon dino taxon dino taxon biological process toxin sxt gene biological process biological process dino taxon dino taxon biological process validated
94,gonyautoxin,TOXIN,protoceratium_reticulatum,DINO_TAXON,taxon_toxin_association,0.4510370153808126,0.4510370153808126,0.6535864052535121,0.1472129305717635,0.2733328652362105,0.5765084158761642,0.7329804867107399,1,43.43501736602987,5.0,5,3,1.236739452245703,0.0961538461538461,306,51,6,Validated,unvalidated_candidate,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,,dino_pre2016,gonyautoxin,protoceratium reticulatum,gonyautoxin|||protoceratium reticulatum,gonyautoxin protoceratium reticulatum toxin dino taxon taxon toxin association alexandrium ostenfeldii alexandrium toxicity paralytic shellfish poisoning alexandrium minutum dino taxon dino taxon biological process toxin dino taxon validated
95,phylogenetic,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,0.4497246670251795,0.4497246670251795,0.5672250809411463,0.2734740461512295,0.2588997011568659,0.5324315223941893,0.7174363389397486,1,125.37293754294546,20.0,15,6,3.686468771472731,0.3,816,48,17,Validated,unvalidated_candidate,cyanobacterial; cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; evolution; toxin_production; sxtg; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; SXT_GENE; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,,dino_pre2016,phylogenetic,sxtb,phylogenetic|||sxtb,phylogenetic sxtb biological process sxt gene gene process association cyanobacterial cyanobacteria dinoflagellate sxta dinoflagellates saxitoxin paralytic shellfish toxins evolution toxin production sxtg bloom toxin biosynthesis paralytic shellfish poisoning nutrient biosynthesis cyano taxon cyano taxon dino taxon sxt gene dino taxon toxin toxin biological process biological process sxt gene env factor biological process toxin env factor biological process validated
96,gonyautoxin,TOXIN,protoceratium,DINO_TAXON,taxon_toxin_association,0.444450745583871,0.444450745583871,0.6445521680176654,0.1442986119331795,0.2628594163772215,0.5630754027788084,0.7329804867107399,1,43.43501736602987,5.0,5,3,1.236739452245703,0.0961538461538461,306,51,6,Validated,unvalidated_candidate,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,,dino_pre2016,gonyautoxin,protoceratium,gonyautoxin|||protoceratium,gonyautoxin protoceratium toxin dino taxon taxon toxin association alexandrium ostenfeldii alexandrium toxicity paralytic shellfish poisoning alexandrium minutum dino taxon dino taxon biological process toxin dino taxon validated
97,phosphorus,ENV_FACTOR,sxtb,SXT_GENE,environment_gene_regulation,0.4433346440882701,0.4433346440882701,0.5744507792570425,0.2466604413351117,0.2711308763103479,0.4414868473451568,0.6816492115815384,1,109.04346092810498,15.0,13,6,3.1645876069096346,0.3714285714285714,527,31,17,Validated,unvalidated_candidate,dinoflagellate; dinoflagellates; saxitoxin; cyanobacteria; paralytic_shellfish_toxins; toxin_production; sxtg; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; sxta; nutrient; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; SXT_GENE; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; ENV_FACTOR; BIOLOGICAL_PROCESS,,dino_pre2016,phosphorus,sxtb,phosphorus|||sxtb,phosphorus sxtb env factor sxt gene environment gene regulation dinoflagellate dinoflagellates saxitoxin cyanobacteria paralytic shellfish toxins toxin production sxtg bloom toxin biosynthesis paralytic shellfish poisoning sxta nutrient biosynthesis dino taxon dino taxon toxin cyano taxon toxin biological process sxt gene env factor biological process toxin sxt gene env factor biological process validated
98,toxin_biosynthesis,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,0.4339419148600907,0.4339419148600907,0.6008143268185401,0.1836332969224168,0.2865382935207775,0.4754927373377489,0.6094539152206772,1,75.5706260874338,8.0,8,6,1.9342492139296608,0.1702127659574468,546,42,13,Validated,unvalidated_candidate,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; mass_spectrometry; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,,dino_pre2016,toxin biosynthesis,sxtd,sxtd|||toxin biosynthesis,toxin biosynthesis sxtd biological process sxt gene gene process association saxitoxin cyanobacteria paralytic shellfish toxins mass spectrometry paralytic shellfish poisoning sxta expression dinoflagellates toxin cyano taxon toxin detection method toxin sxt gene biological process dino taxon validated
99,cyanobacterium,CYANO_TAXON,sxt_genes,SXT_GENE,cyano_gene_transfer_signal,0.4332964906729962,0.4332964906729962,0.4718576020358839,0.3754548236286646,0.3722425461050535,0.4843784888563422,0.7028995719612151,1,180.6053503431856,40.0,19,6,4.691564060481688,0.4222222222222222,1020,34,30,Unvalidated,unvalidated_candidate,saxitoxin; dinoflagellate; alexandrium; dinoflagellates; sxta; cyanobacteria; paralytic_shellfish_toxins; cyanobacterial; paralytic_shellfish_poisoning; saxitoxin_biosynthesis; bloom; expression; sxtu; toxicity; alexandrium_tamarense; phylogenetic; biosynthesis; gymnodinium; gymnodinium_catenatum,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; SXT_GENE; CYANO_TAXON; TOXIN; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON,"cyanobacterium may provide cross-taxa context for sxt_genes, suggesting possible evolutionary or biosynthetic linkage supported by saxitoxin, dinoflagellate, alexandrium, dinoflagellates, sxta.",dino_pre2016,cyanobacterium,sxt genes,cyanobacterium|||sxt genes,cyanobacterium sxt genes cyano taxon sxt gene cyano gene transfer signal saxitoxin dinoflagellate alexandrium dinoflagellates sxta cyanobacteria paralytic shellfish toxins cyanobacterial paralytic shellfish poisoning saxitoxin biosynthesis bloom expression sxtu toxicity alexandrium tamarense phylogenetic biosynthesis gymnodinium gymnodinium catenatum toxin dino taxon dino taxon dino taxon sxt gene cyano taxon toxin cyano taxon toxin biological process env factor biological process sxt gene biological process dino taxon biological process biological process dino taxon dino taxon cyanobacterium may provide cross-taxa context for sxt genes suggesting possible evolutionary or biosynthetic linkage supported by saxitoxin dinoflagellate alexandrium dinoflagellates sxta. unvalidated
100,expression,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,0.432519907637833,0.432519907637833,0.5150121033699232,0.3087816140396978,0.4456509183966164,0.4903371693840917,0.6816492115815384,1,131.22627187298485,21.0,16,6,3.980482875267937,0.3265306122448979,816,48,17,Validated,unvalidated_candidate,cyanobacterial; cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; transcriptome; evolution; toxin_production; sxtg; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; SXT_GENE; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,,dino_pre2016,expression,sxtb,expression|||sxtb,expression sxtb biological process sxt gene gene process association cyanobacterial cyanobacteria dinoflagellate sxta dinoflagellates saxitoxin paralytic shellfish toxins transcriptome evolution toxin production sxtg bloom toxin biosynthesis paralytic shellfish poisoning nutrient biosynthesis cyano taxon cyano taxon dino taxon sxt gene dino taxon toxin toxin biological process biological process biological process sxt gene env factor biological process toxin env factor biological process validated
101,sxt_genes,SXT_GENE,alexandrium_affine,DINO_TAXON,taxon_gene_association,0.4247424349672256,0.4247424349672256,0.6324738029808182,0.1131453829468367,0.2535228913301424,0.4871390208295857,0.6290307220192775,1,27.33729975258484,3.0,3,2,0.7141044217469659,0.0909090909090909,180,30,6,Validated,unvalidated_candidate,alexandrium; light; dinoflagellate,DINO_TAXON; ENV_FACTOR; DINO_TAXON,,dino_pre2016,sxt genes,alexandrium affine,alexandrium affine|||sxt genes,sxt genes alexandrium affine sxt gene dino taxon taxon gene association alexandrium light dinoflagellate dino taxon env factor dino taxon validated
102,gonyautoxin,TOXIN,alexandrium_fundyense,DINO_TAXON,taxon_toxin_association,0.4247398915502173,0.4247398915502173,0.1453871866274998,0.8437689489342937,0.3943344413967691,0.5605178520616777,0.7900842979493753,1,497.0579613648809,165.0,36,7,9.216480682440436,0.5625,2499,51,49,Unvalidated,unvalidated_candidate,alexandrium; dinoflagellate; saxitoxin; toxicity; paralytic_shellfish_poisoning; paralytic_shellfish_toxins; dinoflagellates; toxin_production; nutrient; bloom; gtx; light; nitrogen; temperature; nitrate; phylogenetic; biosynthesis; cyanobacteria; phosphate; phosphorus,DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; TOXIN; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; CYANO_TAXON; ENV_FACTOR; ENV_FACTOR,"gonyautoxin may be associated with alexandrium_fundyense production or occurrence, supported by bridge concepts including alexandrium, dinoflagellate, saxitoxin, toxicity, paralytic_shellfish_poisoning.",dino_pre2016,gonyautoxin,alexandrium fundyense,alexandrium fundyense|||gonyautoxin,gonyautoxin alexandrium fundyense toxin dino taxon taxon toxin association alexandrium dinoflagellate saxitoxin toxicity paralytic shellfish poisoning paralytic shellfish toxins dinoflagellates toxin production nutrient bloom gtx light nitrogen temperature nitrate phylogenetic biosynthesis cyanobacteria phosphate phosphorus dino taxon dino taxon toxin biological process toxin toxin dino taxon biological process env factor env factor toxin env factor env factor env factor env factor biological process biological process cyano taxon env factor env factor gonyautoxin may be associated with alexandrium fundyense production or occurrence supported by bridge concepts including alexandrium dinoflagellate saxitoxin toxicity paralytic shellfish poisoning. unvalidated
103,phylogeny,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,0.4195193856970304,0.4195193856970304,0.6192759791115543,0.1198844955752446,0.0582428793322237,0.4612396222433972,0.6465939516532385,1,54.21211895861586,6.0,6,4,1.4083850607032786,0.1395348837209302,468,36,13,Validated,unvalidated_candidate,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; DINO_TAXON,,dino_pre2016,phylogeny,sxtd,phylogeny|||sxtd,phylogeny sxtd biological process sxt gene gene process association saxitoxin cyanobacteria paralytic shellfish toxins paralytic shellfish poisoning sxta dinoflagellates toxin cyano taxon toxin toxin sxt gene dino taxon validated
104,phylogeny,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,0.4107096570318334,0.4107096570318334,0.509572377114456,0.2624155769078993,0.3410583607349177,0.4812391310658017,0.6789219034178495,1,109.14121156179723,16.0,14,5,3.4426988041544297,0.3255813953488372,756,36,21,Validated,unvalidated_candidate,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; sxt_genes; gymnodinium; saxitoxin_biosynthesis; dinoflagellates; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,,dino_pre2016,phylogeny,sxtu,phylogeny|||sxtu,phylogeny sxtu biological process sxt gene gene process association saxitoxin cyanobacteria cyanobacterial paralytic shellfish toxins dinoflagellate sxt genes gymnodinium saxitoxin biosynthesis dinoflagellates paralytic shellfish poisoning gymnodinium catenatum sxta phylogenetic biosynthesis toxin cyano taxon cyano taxon toxin dino taxon sxt gene dino taxon biological process dino taxon toxin dino taxon sxt gene biological process biological process validated
105,cyanobacterium,CYANO_TAXON,sxtg,SXT_GENE,cyano_gene_transfer_signal,0.4096183094967481,0.4096183094967481,0.4352759613010987,0.3711318317902224,0.2869545713481267,0.4470320223273122,0.6600944021955112,1,189.7238962064688,43.0,20,6,4.861948103234396,0.4,1224,34,36,Unvalidated,unvalidated_candidate,saxitoxin; dinoflagellates; alexandrium; dinoflagellate; paralytic_shellfish_toxins; sxta; cyanobacteria; cyanobacterial; paralytic_shellfish_poisoning; toxin_production; saxitoxin_biosynthesis; bloom; nitrogen; expression; toxicity; alexandrium_minutum; phylogenetic; biosynthesis; gymnodinium; gymnodinium_catenatum,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; CYANO_TAXON; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON,"cyanobacterium may provide cross-taxa context for sxtg, suggesting possible evolutionary or biosynthetic linkage supported by saxitoxin, dinoflagellates, alexandrium, dinoflagellate, paralytic_shellfish_toxins.",dino_pre2016,cyanobacterium,sxtg,cyanobacterium|||sxtg,cyanobacterium sxtg cyano taxon sxt gene cyano gene transfer signal saxitoxin dinoflagellates alexandrium dinoflagellate paralytic shellfish toxins sxta cyanobacteria cyanobacterial paralytic shellfish poisoning toxin production saxitoxin biosynthesis bloom nitrogen expression toxicity alexandrium minutum phylogenetic biosynthesis gymnodinium gymnodinium catenatum toxin dino taxon dino taxon dino taxon toxin sxt gene cyano taxon cyano taxon toxin biological process biological process env factor env factor biological process biological process dino taxon biological process biological process dino taxon dino taxon cyanobacterium may provide cross-taxa context for sxtg suggesting possible evolutionary or biosynthetic linkage supported by saxitoxin dinoflagellates alexandrium dinoflagellate paralytic shellfish toxins. unvalidated
