Source,Source_Type,Target,Target_Type,Hypothesis_Class,Node2Vec_Score,Node2Vec_Rank,AdamicAdar_Score,AdamicAdar_Rank,Jaccard_Score,Jaccard_Rank,Common_Neighbors,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Coverage,Pair_Key,Temporal_Outcome,Interpretation,Primary_Rank,Primary_Score,Primary_Method,Search_Text
gonyautoxin,TOXIN,transcription,BIOLOGICAL_PROCESS,process_toxin_association,0.364911869888499,170,3.9040074714253072,134,0.2962962962962963,192,16,alexandrium; saxitoxin; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; gymnodinium; gymnodinium_catenatum; dinoflagellates; bloom; alexandrium_catenella; alexandrium_minutum; sxta; expression; regulation; gene_expression; biosynthesis,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,gonyautoxin|||transcription,Not observed post-2015,"The relationship between gonyautoxin and transcription was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, saxitoxin, paralytic shellfish toxins, dinoflagellate, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",134,3.9040074714253072,Adamic–Adar,gonyautoxin transcription toxin biological_process process_toxin_association alexandrium; saxitoxin; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; gymnodinium; gymnodinium_catenatum; dinoflagellates; bloom; alexandrium_catenella; alexandrium_minutum; sxta; expression; regulation; gene_expression; biosynthesis dino_taxon; toxin; toxin; dino_taxon; toxin; dino_taxon; dino_taxon; dino_taxon; env_factor; dino_taxon; dino_taxon; sxt_gene; biological_process; biological_process; biological_process; biological_process
phosphorus,ENV_FACTOR,sxt_genes,SXT_GENE,environment_gene_regulation,0.1904941487383351,416,3.895493491213488,135,0.3555555555555555,121,16,dinoflagellate; alexandrium; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; biosynthesis; cyanobacteria; toxicity; alexandrium_tamarense; sxtg; bloom; alexandrium_catenella; toxin_biosynthesis; sxta; expression,DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; TOXIN; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; SXT_GENE; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,phosphorus|||sxt_genes,Subsequently represented,"The relationship between phosphorus and sxt genes was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as dinoflagellate, alexandrium, dinoflagellates, saxitoxin, paralytic shellfish toxins. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",135,3.895493491213488,Adamic–Adar,phosphorus sxt_genes env_factor sxt_gene environment_gene_regulation dinoflagellate; alexandrium; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; biosynthesis; cyanobacteria; toxicity; alexandrium_tamarense; sxtg; bloom; alexandrium_catenella; toxin_biosynthesis; sxta; expression dino_taxon; dino_taxon; dino_taxon; toxin; toxin; toxin; biological_process; cyano_taxon; biological_process; dino_taxon; sxt_gene; env_factor; dino_taxon; biological_process; sxt_gene; biological_process
neosaxitoxin,TOXIN,climate,ENV_FACTOR,environment_toxin_association,0.4869909075158953,56,3.889710318496789,136,0.3720930232558139,98,16,alexandrium; dinoflagellate; toxicity; saxitoxin; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; dinoflagellates; nutrient; mouse_bioassay; cyanobacteria; alexandrium_fundyense; temperature; toxin_production; bloom; nitrogen; biosynthesis,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; TOXIN; TOXIN; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; CYANO_TAXON; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,climate|||neosaxitoxin,Not observed post-2015,"The relationship between neosaxitoxin and climate was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, dinoflagellate, toxicity, saxitoxin, paralytic shellfish toxins. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",136,3.889710318496789,Adamic–Adar,neosaxitoxin climate toxin env_factor environment_toxin_association alexandrium; dinoflagellate; toxicity; saxitoxin; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; dinoflagellates; nutrient; mouse_bioassay; cyanobacteria; alexandrium_fundyense; temperature; toxin_production; bloom; nitrogen; biosynthesis dino_taxon; dino_taxon; biological_process; toxin; toxin; toxin; dino_taxon; env_factor; detection_method; cyano_taxon; dino_taxon; env_factor; biological_process; env_factor; env_factor; biological_process
alexandrium_tamiyavanichii,DINO_TAXON,sxtg,SXT_GENE,taxon_gene_association,0.452026471290365,75,3.877489994862307,137,0.3720930232558139,98,16,dinoflagellate; alexandrium; saxitoxin; dinoflagellates; paralytic_shellfish_poisoning; alexandrium_minutum; cyanobacteria; paralytic_shellfish_toxins; pyrodinium; gonyautoxin; toxicity; toxin_production; saxitoxin_biosynthesis; sxta; pyrodinium_bahamense; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,alexandrium_tamiyavanichii|||sxtg,Not observed post-2015,"The relationship between alexandrium tamiyavanichii and sxtg was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as dinoflagellate, alexandrium, saxitoxin, dinoflagellates, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",137,3.877489994862307,Adamic–Adar,alexandrium_tamiyavanichii sxtg dino_taxon sxt_gene taxon_gene_association dinoflagellate; alexandrium; saxitoxin; dinoflagellates; paralytic_shellfish_poisoning; alexandrium_minutum; cyanobacteria; paralytic_shellfish_toxins; pyrodinium; gonyautoxin; toxicity; toxin_production; saxitoxin_biosynthesis; sxta; pyrodinium_bahamense; biosynthesis dino_taxon; dino_taxon; toxin; dino_taxon; toxin; dino_taxon; cyano_taxon; toxin; dino_taxon; toxin; biological_process; biological_process; biological_process; sxt_gene; dino_taxon; biological_process
neosaxitoxin,TOXIN,transcriptome,BIOLOGICAL_PROCESS,process_toxin_association,0.1854628621328045,421,3.8727950000434577,138,0.32,166,16,dinoflagellate; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; light; cyanobacteria; paralytic_shellfish_toxins; alexandrium_fundyense; toxin_production; bloom; alexandrium_catenella; alexandrium_minutum; nitrogen; nutrient; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; ENV_FACTOR; CYANO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,neosaxitoxin|||transcriptome,Not observed post-2015,"The relationship between neosaxitoxin and transcriptome was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as dinoflagellate, alexandrium, paralytic shellfish poisoning, dinoflagellates, saxitoxin. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",138,3.8727950000434577,Adamic–Adar,neosaxitoxin transcriptome toxin biological_process process_toxin_association dinoflagellate; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; light; cyanobacteria; paralytic_shellfish_toxins; alexandrium_fundyense; toxin_production; bloom; alexandrium_catenella; alexandrium_minutum; nitrogen; nutrient; biosynthesis dino_taxon; dino_taxon; toxin; dino_taxon; toxin; env_factor; cyano_taxon; toxin; dino_taxon; biological_process; env_factor; dino_taxon; dino_taxon; env_factor; env_factor; biological_process
nitrate,ENV_FACTOR,sxt_genes,SXT_GENE,environment_gene_regulation,0.1555806385264793,453,3.868062972422601,139,0.3137254901960784,176,16,saxitoxin; dinoflagellate; alexandrium; dinoflagellates; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; cyanobacteria; pyrodinium; toxicity; alexandrium_tamarense; gymnodinium; bloom; alexandrium_catenella; light; gymnodinium_catenatum; pyrodinium_bahamense,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; CYANO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,1,nitrate|||sxt_genes,Subsequently represented,"The relationship between nitrate and sxt genes was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as saxitoxin, dinoflagellate, alexandrium, dinoflagellates, paralytic shellfish toxins. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",139,3.868062972422601,Adamic–Adar,nitrate sxt_genes env_factor sxt_gene environment_gene_regulation saxitoxin; dinoflagellate; alexandrium; dinoflagellates; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; cyanobacteria; pyrodinium; toxicity; alexandrium_tamarense; gymnodinium; bloom; alexandrium_catenella; light; gymnodinium_catenatum; pyrodinium_bahamense toxin; dino_taxon; dino_taxon; dino_taxon; toxin; toxin; cyano_taxon; dino_taxon; biological_process; dino_taxon; dino_taxon; env_factor; dino_taxon; env_factor; dino_taxon; dino_taxon
pyrodinium_bahamense,DINO_TAXON,lyngbya,CYANO_TAXON,cross_taxa_association,0.2526633490455442,343,3.865739895056375,140,0.32,166,16,dinoflagellates; saxitoxin; cyanobacterial; paralytic_shellfish_toxins; hplc; cyanobacteria; pyrodinium; alexandrium; toxicity; mass_spectrometry; toxin_production; bloom; gymnodinium; paralytic_shellfish_poisoning; sxta; biosynthesis,DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DETECTION_METHOD; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,lyngbya|||pyrodinium_bahamense,Not observed post-2015,"The relationship between pyrodinium bahamense and lyngbya was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as dinoflagellates, saxitoxin, cyanobacterial, paralytic shellfish toxins, hplc. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",140,3.865739895056375,Adamic–Adar,pyrodinium_bahamense lyngbya dino_taxon cyano_taxon cross_taxa_association dinoflagellates; saxitoxin; cyanobacterial; paralytic_shellfish_toxins; hplc; cyanobacteria; pyrodinium; alexandrium; toxicity; mass_spectrometry; toxin_production; bloom; gymnodinium; paralytic_shellfish_poisoning; sxta; biosynthesis dino_taxon; toxin; cyano_taxon; toxin; detection_method; cyano_taxon; dino_taxon; dino_taxon; biological_process; detection_method; biological_process; env_factor; dino_taxon; toxin; sxt_gene; biological_process
alexandrium_catenella,DINO_TAXON,lyngbya,CYANO_TAXON,cross_taxa_association,0.2919619329825499,284,3.865739895056375,140,0.2909090909090909,199,16,cyanobacteria; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; hplc; cyanobacterial; pyrodinium; alexandrium; toxicity; mass_spectrometry; toxin_production; bloom; gymnodinium; paralytic_shellfish_poisoning; sxta; biosynthesis,CYANO_TAXON; DINO_TAXON; TOXIN; TOXIN; DETECTION_METHOD; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DETECTION_METHOD; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,alexandrium_catenella|||lyngbya,Not observed post-2015,"The relationship between alexandrium catenella and lyngbya was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as cyanobacteria, dinoflagellates, saxitoxin, paralytic shellfish toxins, hplc. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",140,3.865739895056375,Adamic–Adar,alexandrium_catenella lyngbya dino_taxon cyano_taxon cross_taxa_association cyanobacteria; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; hplc; cyanobacterial; pyrodinium; alexandrium; toxicity; mass_spectrometry; toxin_production; bloom; gymnodinium; paralytic_shellfish_poisoning; sxta; biosynthesis cyano_taxon; dino_taxon; toxin; toxin; detection_method; cyano_taxon; dino_taxon; dino_taxon; biological_process; detection_method; biological_process; env_factor; dino_taxon; toxin; sxt_gene; biological_process
gtx,TOXIN,secondary_metabolism,BIOLOGICAL_PROCESS,process_toxin_association,0.3488749320560251,195,3.816211259090653,142,0.3571428571428571,117,15,saxitoxin; temperature; dinoflagellate; salinity; toxicity; toxin_production; nitrate; bloom; nutrients; light; hplc; nitrogen; nutrient; dinoflagellates; warming,TOXIN; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; ENV_FACTOR; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,1,gtx|||secondary_metabolism,Not observed post-2015,"The relationship between gtx and secondary metabolism was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as saxitoxin, temperature, dinoflagellate, salinity, toxicity. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",142,3.816211259090653,Adamic–Adar,gtx secondary_metabolism toxin biological_process process_toxin_association saxitoxin; temperature; dinoflagellate; salinity; toxicity; toxin_production; nitrate; bloom; nutrients; light; hplc; nitrogen; nutrient; dinoflagellates; warming toxin; env_factor; dino_taxon; env_factor; biological_process; biological_process; env_factor; env_factor; env_factor; env_factor; detection_method; env_factor; env_factor; dino_taxon; env_factor
neosaxitoxin,TOXIN,secondary_metabolism,BIOLOGICAL_PROCESS,process_toxin_association,0.3762496096258274,149,3.7585012710908536,143,0.3846153846153846,89,15,saxitoxin; pyrodinium; temperature; dinoflagellate; salinity; toxicity; toxin_production; nitrate; bloom; light; hplc; nitrogen; nutrient; pyrodinium_bahamense; dinoflagellates,TOXIN; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; ENV_FACTOR; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,1,neosaxitoxin|||secondary_metabolism,Not observed post-2015,"The relationship between neosaxitoxin and secondary metabolism was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as saxitoxin, pyrodinium, temperature, dinoflagellate, salinity. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",143,3.7585012710908536,Adamic–Adar,neosaxitoxin secondary_metabolism toxin biological_process process_toxin_association saxitoxin; pyrodinium; temperature; dinoflagellate; salinity; toxicity; toxin_production; nitrate; bloom; light; hplc; nitrogen; nutrient; pyrodinium_bahamense; dinoflagellates toxin; dino_taxon; env_factor; dino_taxon; env_factor; biological_process; biological_process; env_factor; env_factor; env_factor; detection_method; env_factor; env_factor; dino_taxon; dino_taxon
gene_expression,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,0.3611613627250801,177,3.712936488848883,144,0.4285714285714285,57,15,cyanobacterial; cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; transcriptome; evolution; toxin_production; sxtg; bloom; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; SXT_GENE; ENV_FACTOR; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,gene_expression|||sxtb,Subsequently represented,"The relationship between gene expression and sxtb was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as cyanobacterial, cyanobacteria, dinoflagellate, sxta, dinoflagellates. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",144,3.712936488848883,Adamic–Adar,gene_expression sxtb biological_process sxt_gene gene_process_association cyanobacterial; cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; transcriptome; evolution; toxin_production; sxtg; bloom; paralytic_shellfish_poisoning; nutrient; biosynthesis cyano_taxon; cyano_taxon; dino_taxon; sxt_gene; dino_taxon; toxin; toxin; biological_process; biological_process; biological_process; sxt_gene; env_factor; toxin; env_factor; biological_process
