Source,Target,Relation,Source_Type,Target_Type,Weight,Paper_Count,Paper_IDs,Years,Edge_Key,Transfer_Match
nitrogen limitation,nutrient limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_ENVIRONMENT,ENV_FACTOR;PHRASE_ENVIRONMENT,8,6,P041;P188,1990,"('nitrogen limitation', 'nutrient limitation')",0
nutrient levels,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_ENVIRONMENT,8,6,P042;P113;P189,2000;2006,"('nutrient levels', 'toxin content')",0
toxin accumulation,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE;TOXIN,8,6,P053;P200,2006,"('toxin accumulation', 'toxin profile')",0
toxin content,toxin variability,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,8,6,P042;P087;P189,2006;2010,"('toxin content', 'toxin variability')",0
biosynthetic pathway,paralytic shellfish poisoning,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,TOXIN,7,7,18487408;18850059;19331657;19484122;23966031;28073495;35198665,2008.0;2009.0;2013.0;2016.0;2022.0,"('biosynthetic pathway', 'paralytic shellfish poisoning')",0
decarbamoylsaxitoxin,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,7,7,12740803;20048055;24334673;28604648;29705145;34564635;9407557,1997.0;2003.0;2010.0;2014.0;2017.0;2018.0;2021.0,"('decarbamoylsaxitoxin', 'saxitoxin')",0
alexandrium,saxitoxin derivatives,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,7,7,P042;P046;P078;P189;P193,1996;1999;2006,"('alexandrium', 'saxitoxin derivatives')",0
dinoflagellates,each toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,7,7,P041;P055;P145;P188;P202,1990;2000;2015,"('dinoflagellates', 'each toxin')",0
dinoflagellates,paralytic toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,7,7,P055;P058;P178;P202;P205,2010;2015,"('dinoflagellates', 'paralytic toxin')",0
dinoflagellates,toxin analogues,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,7,7,P053;P055;P124;P200;P202,2006;2008;2015,"('dinoflagellates', 'toxin analogues')",0
producing dinoflagellate,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TAXON,7,7,P061;P107;P208;P221,2004;2005;2007,"('producing dinoflagellate', 'toxin profile')",0
cellular toxin content,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,7,6,P086;P110;P214,1994;2012;2014,"('cellular toxin content', 'toxin content')",0
differences in toxin,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,7,6,P041;P078;P188,1990;1999,"('differences in toxin', 'toxin content')",0
down-regulated,toxin content,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION;TOXIN,PHRASE_TOXIN_PHENOTYPE;REGULATION_EXPRESSION,7,6,P047;P078;P194,1999;2014,"('down-regulated', 'toxin content')",0
climate change,temperature,SEMANTIC_CO_OCCURS,ENV_FACTOR,ENV_FACTOR,7,5,30380769;36136576;38754694;39195450;39265222,2018.0;2022.0;2024.0,"('climate change', 'temperature')",0
arginine,cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,BIOLOGICAL_MECHANISM,6,6,10698727;15342114;18487408;26239440;27817832;33084210,2000.0;2004.0;2008.0;2015.0;2016.0;2021.0,"('arginine', 'cyanobacteria')",0
cyanobacteria,decarbamoylsaxitoxin,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,6,6,22960450;24334673;28604648;29705145;34564635;38786590,2012.0;2014.0;2017.0;2018.0;2021.0;2024.0,"('cyanobacteria', 'decarbamoylsaxitoxin')",0
cyanobacteria,metabolic pathways,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,TAXON_GROUP,6,6,11800428;18850059;19331657;20479965;34974311;35323466,2001.0;2008.0;2009.0;2010.0;2022.0,"('cyanobacteria', 'metabolic pathways')",0
cyanobacteria,nontoxic,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN_PHENOTYPE,6,6,11348083;15294806;19627483;22534073;33401417;36629970,2001.0;2004.0;2009.0;2012.0;2021.0;2023.0,"('cyanobacteria', 'nontoxic')",0
dcstx,decarbamoylsaxitoxin,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,6,6,20048055;22960450;28604648;29705145;34564635;38786590,2010.0;2012.0;2017.0;2018.0;2021.0;2024.0,"('dcstx', 'decarbamoylsaxitoxin')",0
ph,temperature,SEMANTIC_CO_OCCURS,ENV_FACTOR,ENV_FACTOR,6,6,15804520;30831427;33980451;36399599;36629970;38393148,2005.0;2019.0;2021.0;2022.0;2023.0;2024.0,"('ph', 'temperature')",0
alexandrium,dominant toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P041;P046;P188;P193,1990;1996,"('alexandrium', 'dominant toxins')",0
alexandrium,isolate of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TAXON_GROUP,PHRASE_TAXON,6,6,P041;P133;P188,1990;2004,"('alexandrium', 'isolate of alexandrium')",0
alexandrium,nitrate and phosphate,SEMANTIC_CO_OCCURS,PHRASE_ENVIRONMENT;TAXON_GROUP,PHRASE_ENVIRONMENT;PHRASE_TAXON,6,6,P107;P108;P110,2006;2007;2012,"('alexandrium', 'nitrate and phosphate')",0
alexandrium,other saxitoxin,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,6,6,P042;P046;P189;P193,1996;2006,"('alexandrium', 'other saxitoxin')",0
alexandrium,other saxitoxin derivatives,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P042;P046;P189;P193,1996;2006,"('alexandrium', 'other saxitoxin derivatives')",0
alexandrium,sulfocarbamoyl toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P042;P189;P221,2005;2006,"('alexandrium', 'sulfocarbamoyl toxin')",0
alexandrium,total toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P064;P109;P211,2005;2006,"('alexandrium', 'total toxin')",0
alexandrium,total toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P042;P189;P221,2005;2006,"('alexandrium', 'total toxins')",0
alexandrium,toxic bivalves,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P064;P211;P221,2005,"('alexandrium', 'toxic bivalves')",0
alexandrium,toxic dinoflagellate alexandrium tamarense,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P033;P064;P211,2005;2013,"('alexandrium', 'toxic dinoflagellate alexandrium tamarense')",0
alexandrium,toxins accumulated,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P064;P107;P211,2005;2007,"('alexandrium', 'toxins accumulated')",0
alexandrium catenella,gonyautoxins,SEMANTIC_CO_OCCURS;SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES;TOXIN,PHRASE_TAXON;TOXIN,6,6,P042;P053;P189;P200,2006,"('alexandrium catenella', 'gonyautoxins')",0
alexandrium fundyense,differences in toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;SPECIES,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P041;P078;P188,1990;1999,"('alexandrium fundyense', 'differences in toxin')",0
alexandrium fundyense,gonyautoxins,SEMANTIC_CO_OCCURS;SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES;TOXIN,PHRASE_TAXON;TOXIN,6,6,P041;P078;P188,1990;1999,"('alexandrium fundyense', 'gonyautoxins')",0
alexandrium fundyense,phosphorus,SEMANTIC_CO_OCCURS,ENV_FACTOR;SPECIES,ENV_FACTOR;PHRASE_TAXON,6,6,P041;P078;P188,1990;1999,"('alexandrium fundyense', 'phosphorus')",0
alexandrium fundyense,producing dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TAXON,6,6,P041;P121;P188,1990;2011,"('alexandrium fundyense', 'producing dinoflagellates')",0
alexandrium fundyense,saxitoxin-producing dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;SPECIES,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P041;P121;P188,1990;2011,"('alexandrium fundyense', 'saxitoxin-producing dinoflagellates')",0
alexandrium fundyense,toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;SPECIES,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P041;P078;P188,1990;1999,"('alexandrium fundyense', 'toxin production')",0
alexandrium ostenfeldii,gonyautoxins,SEMANTIC_CO_OCCURS;SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES;TOXIN,PHRASE_TAXON;TOXIN,6,6,P058;P080;P205,2015,"('alexandrium ostenfeldii', 'gonyautoxins')",0
alexandrium tamarense,less toxic,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,6,6,P047;P087;P194,2010;2014,"('alexandrium tamarense', 'less toxic')",0
alexandrium tamarense,neosaxitoxin,SEMANTIC_CO_OCCURS;SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES;TOXIN,PHRASE_TAXON;TOXIN,6,6,P044;P191;P241,2009;2014,"('alexandrium tamarense', 'neosaxitoxin')",0
alexandrium tamarense,other saxitoxin,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,6,6,P042;P046;P189;P193,1996;2006,"('alexandrium tamarense', 'other saxitoxin')",0
alexandrium tamarense,other saxitoxin derivatives,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,6,6,P042;P046;P189;P193,1996;2006,"('alexandrium tamarense', 'other saxitoxin derivatives')",0
alexandrium tamarense,saxitoxin derivatives,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,6,6,P042;P046;P189;P193,1996;2006,"('alexandrium tamarense', 'saxitoxin derivatives')",0
alexandrium tamarense,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TAXON,6,6,P023;P047;P194,2011;2014,"('alexandrium tamarense', 'strains of alexandrium')",0
alexandrium tamarense,total toxin,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,6,6,P064;P109;P211,2005;2006,"('alexandrium tamarense', 'total toxin')",0
alexandrium tamarense,toxic bivalves,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,6,6,P064;P211;P221,2005,"('alexandrium tamarense', 'toxic bivalves')",0
alexandrium tamarense,toxic dinoflagellate alexandrium tamarense,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,6,6,P033;P064;P211,2005;2013,"('alexandrium tamarense', 'toxic dinoflagellate alexandrium tamarense')",0
biosynthetic pathways,toxin composition,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM;TOXIN,BIOSYNTHETIC_SYSTEM;PHRASE_TOXIN_PHENOTYPE;TOXIN,6,6,P041;P188,1990,"('biosynthetic pathways', 'toxin composition')",0
cellular toxin content,toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P086;P110;P214,1994;2012;2014,"('cellular toxin content', 'toxin production')",0
dcstx,toxin composition,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE;TOXIN,6,6,P053;P086;P200,1994;2006,"('dcstx', 'toxin composition')",0
decarbamoyl saxitoxin,gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;SPECIES,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P057;P204;P238,2004;2015,"('decarbamoyl saxitoxin', 'gymnodinium catenatum')",0
decarbamoyl toxins,gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,6,6,P048;P106;P195,2014,"('decarbamoyl toxins', 'gymnodinium catenatum')",0
decarbamoyl toxins,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P048;P106;P195,2014,"('decarbamoyl toxins', 'paralytic shellfish toxins')",0
dinoflagellate species,gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TAXON,6,6,P048;P120;P195,2013;2014,"('dinoflagellate species', 'gymnodinium catenatum')",0
dinoflagellate species,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TAXON,6,6,P030;P048;P195,2012;2014,"('dinoflagellate species', 'paralytic shellfish toxins')",0
dinoflagellates,gymnodinium catenatum graham,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TAXON_GROUP,PHRASE_TAXON,6,6,P055;P066;P202;P213,2003;2015,"('dinoflagellates', 'gymnodinium catenatum graham')",0
dinoflagellates,nitrogen limitation,SEMANTIC_CO_OCCURS,TAXON_GROUP,ENV_FACTOR;PHRASE_ENVIRONMENT,6,6,P041;P188;P214,1990;2014,"('dinoflagellates', 'nitrogen limitation')",0
dinoflagellates,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TAXON_GROUP,PHRASE_TAXON,6,6,P023;P041;P119;P188,1990;2011;2015,"('dinoflagellates', 'strains of alexandrium')",0
genus alexandrium,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM;PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,6,6,P119;P120;P215,2013;2014;2015,"('genus alexandrium', 'saxitoxin biosynthesis')",0
gonyautoxins,nitrogen limitation,ENV_FACTOR_ASSOCIATED_WITH_TOXIN;SEMANTIC_CO_OCCURS,TOXIN,ENV_FACTOR;PHRASE_ENVIRONMENT,6,6,P041;P188;P214,1990;2014,"('gonyautoxins', 'nitrogen limitation')",0
gonyautoxins,toxic dinoflagellate,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P053;P064;P086;P093;P200;P211,1994;2000;2005;2006,"('gonyautoxins', 'toxic dinoflagellate')",0
gonyautoxins,toxin accumulation,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE;TOXIN,6,6,P053;P078;P200,1999;2006,"('gonyautoxins', 'toxin accumulation')",0
gymnodinium,gymnodinium catenatum graham,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TAXON,6,6,P055;P056;P066;P202;P203;P213,2003;2005;2015,"('gymnodinium', 'gymnodinium catenatum graham')",0
gymnodinium,saxitoxin analogues,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,6,6,P055;P066;P106;P129;P202;P213,2003;2004;2014;2015,"('gymnodinium', 'saxitoxin analogues')",0
gymnodinium catenatum,hydroxybenzoate saxitoxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;SPECIES,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P066;P129;P213,2003;2004,"('gymnodinium catenatum', 'hydroxybenzoate saxitoxin')",0
gymnodinium catenatum,hydroxybenzoate saxitoxin analogues,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,6,6,P066;P129;P213,2003;2004,"('gymnodinium catenatum', 'hydroxybenzoate saxitoxin analogues')",0
gymnodinium catenatum,producing dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TAXON,6,6,P061;P120;P208,2004;2013,"('gymnodinium catenatum', 'producing dinoflagellate')",0
less toxic,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P047;P087;P194,2010;2014,"('less toxic', 'toxin content')",0
neosaxitoxin,toxin composition,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE;TOXIN,6,6,P055;P086;P202,1994;2015,"('neosaxitoxin', 'toxin composition')",0
nitrate and phosphate,toxin production,SEMANTIC_CO_OCCURS,PHRASE_ENVIRONMENT;TOXIN,PHRASE_ENVIRONMENT;PHRASE_TOXIN_PHENOTYPE,6,6,P107;P108;P110,2006;2007;2012,"('nitrate and phosphate', 'toxin production')",0
nitrogen limitation,toxin production,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_TOXIN_PHENOTYPE,PHRASE_ENVIRONMENT;PHRASE_TOXIN_PHENOTYPE,6,6,P041;P188;P214,1990;2014,"('nitrogen limitation', 'toxin production')",0
nutrient levels,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_ENVIRONMENT;TOXIN,PHRASE_ENVIRONMENT;PHRASE_TOXIN_PHENOTYPE,6,6,P042;P113;P189,2000;2006,"('nutrient levels', 'paralytic shellfish toxins')",0
other saxitoxin,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P042;P046;P189;P193,1996;2006,"('other saxitoxin', 'paralytic shellfish toxins')",0
other saxitoxin derivatives,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P042;P046;P189;P193,1996;2006,"('other saxitoxin derivatives', 'paralytic shellfish toxins')",0
paralytic shellfish toxins,presence of c3,SEMANTIC_CO_OCCURS,PHRASE_OTHER;PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_OTHER;PHRASE_TOXIN_PHENOTYPE,6,6,P046;P048;P193;P195,1996;2014,"('paralytic shellfish toxins', 'presence of c3')",0
paralytic shellfish toxins,pst-producing dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P030;P061;P208,2004;2012,"('paralytic shellfish toxins', 'pst-producing dinoflagellate')",0
paralytic shellfish toxins,saxitoxin derivatives,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P042;P046;P189;P193,1996;2006,"('paralytic shellfish toxins', 'saxitoxin derivatives')",0
paralytic shellfish toxins,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,6,P047;P051;P194;P198,2012;2014,"('paralytic shellfish toxins', 'strains of alexandrium')",0
paralytic shellfish toxins,toxin analogues,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P053;P055;P200;P202,2006;2015,"('paralytic shellfish toxins', 'toxin analogues')",0
paralytic shellfish toxins,toxin variability,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P042;P087;P189,2006;2010,"('paralytic shellfish toxins', 'toxin variability')",0
paralytic toxin,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P058;P106;P205,2014;2015,"('paralytic toxin', 'toxin content')",0
salinity,toxin composition,ENV_FACTOR_ASSOCIATED_WITH_TOXIN;SEMANTIC_CO_OCCURS,ENV_FACTOR;TOXIN,ENV_FACTOR;PHRASE_TOXIN_PHENOTYPE,6,6,P042;P086;P189,1994;2006,"('salinity', 'toxin composition')",0
saxitoxin,toxin accumulation,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE;TOXIN,6,6,P053;P078;P200,1999;2006,"('saxitoxin', 'toxin accumulation')",0
saxitoxin,toxin analogues,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P053;P055;P124;P126;P200;P202,2006;2008;2011;2015,"('saxitoxin', 'toxin analogues')",0
saxitoxin analogues,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P055;P106;P202,2014;2015,"('saxitoxin analogues', 'toxin profile')",0
sulfocarbamoyl toxin,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P042;P189;P221,2005;2006,"('sulfocarbamoyl toxin', 'toxin profile')",0
total toxins,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P042;P189;P221,2005;2006,"('total toxins', 'toxin profile')",0
toxic dinoflagellate,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P053;P086;P200,1994;2006,"('toxic dinoflagellate', 'toxin composition')",0
toxin composition,toxin variability,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P042;P087;P189,2006;2010,"('toxin composition', 'toxin variability')",0
toxin profile,toxin variability,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,6,P042;P087;P189,2006;2010,"('toxin profile', 'toxin variability')",0
environmental conditions,toxic cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,ENV_FACTOR,6,5,21820143;24956074;25346253;33608790;34697712,2012.0;2014.0;2021.0;2022.0,"('environmental conditions', 'toxic cyanobacteria')",0
all toxins,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,4,P041;P188,1990,"('all toxins', 'toxin composition')",0
dinoflagellate alexandrium fundyense,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,4,P041;P188,1990,"('dinoflagellate alexandrium fundyense', 'toxin composition')",0
distinct toxin,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,4,P042;P189,2006,"('distinct toxin', 'toxin content')",0
distinct toxin profiles,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,4,P042;P189,2006,"('distinct toxin profiles', 'toxin content')",0
isolate of alexandrium,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,4,P041;P188,1990,"('isolate of alexandrium', 'toxin composition')",0
other saxitoxin,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,4,P042;P189,2006,"('other saxitoxin', 'toxin content')",0
other saxitoxin derivatives,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,4,P042;P189,2006,"('other saxitoxin derivatives', 'toxin content')",0
paralytic shellfish toxin profiles,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,4,P042;P189,2006,"('paralytic shellfish toxin profiles', 'toxin content')",0
producing dinoflagellates,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,4,P041;P188,1990,"('producing dinoflagellates', 'toxin composition')",0
profiles and toxin,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,4,P042;P189,2006,"('profiles and toxin', 'toxin content')",0
saxitoxin-producing dinoflagellates,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,4,P041;P188,1990,"('saxitoxin-producing dinoflagellates', 'toxin composition')",0
shellfish toxin profiles,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,4,P042;P189,2006,"('shellfish toxin profiles', 'toxin content')",0
strains of alexandrium,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,6,4,P041;P188,1990,"('strains of alexandrium', 'toxin composition')",0
sulfocarbamoyl toxin,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,4,P042;P189,2006,"('sulfocarbamoyl toxin', 'toxin content')",0
total toxins,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,4,P042;P189,2006,"('total toxins', 'toxin content')",0
toxin biosynthetic,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,4,P041;P188,1990,"('toxin biosynthetic', 'toxin composition')",0
toxin content,toxin profiles and toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,6,4,P042;P189,2006,"('toxin content', 'toxin profiles and toxin')",0
